seed,model,calibration,apply_prior,n_train_p,n_train_q,prior_shift,accuracy,f1,nll,brier,ece,saturation,djs_est,djs_gt,djs_error,val_nll,val_brier,val_ece,calibrator_extra,case,case_label,protocol
1,LogReg,isotonic,True,100,10,-2.3025850929940455,0.5818181818181818,0.7012987012987013,0.519125765190662,0.18446627858145045,0.2997870289683609,0.13636363636363635,0.22432205923485932,0.12957018613815308,0.09475187309670624,0.2741126397185459,0.07686521036620354,0.04498644646987193,,use_case_6,UC6 ratio=0.1,isotonic_plus_prior
1,LogReg,temperature,True,100,10,-2.3025850929940455,0.7181818181818181,0.8187134502923976,0.5484008166718664,0.18561766427378482,0.35136215943149235,0.0,0.20623901138895528,0.12957018613815308,0.07666882525080221,0.2741126397185459,0.07686521036620354,0.04498644646987193,1.0928435839637434,use_case_6,UC6 ratio=0.1,temperature_plus_prior
1,LogRegPol,raw,False,100,10,-2.3025850929940455,0.7818181818181819,0.8695652173913043,0.4909209390094683,0.16245184303931207,0.2814180877591794,0.0,0.15949896764594484,0.12957018613815308,0.02992878150779177,0.5449372594592742,0.18224261996620608,0.28521445442190896,,use_case_6,UC6 ratio=0.1,raw_no_prior
1,LogRegPol,raw,True,100,10,-2.3025850929940455,0.17272727272727273,0.1651376146788991,1.6513865711546787,0.5819155696526314,0.7043935270329144,0.00909090909090909,-0.25150533815654363,0.12957018613815308,0.3810755242946967,0.5449372594592742,0.18224261996620608,0.28521445442190896,,use_case_6,UC6 ratio=0.1,raw_plus_prior
1,LogRegPol,platt,True,100,10,-2.3025850929940455,0.6272727272727273,0.7484662576687117,0.5916917751991708,0.20350650354537989,0.3626547768909929,0.0,0.12957150450664956,0.12957018613815308,1.3183684964834796e-06,0.5449372594592742,0.18224261996620608,0.28521445442190896,,use_case_6,UC6 ratio=0.1,platt_plus_prior
1,LogRegPol,isotonic,True,100,10,-2.3025850929940455,0.8727272727272727,0.93,0.5210240222437216,0.17824206945840518,0.2965230795278306,0.14545454545454545,0.15234986414329832,0.12957018613815308,0.022779678005145243,0.5449372594592742,0.18224261996620608,0.28521445442190896,,use_case_6,UC6 ratio=0.1,isotonic_plus_prior
1,LogRegPol,temperature,True,100,10,-2.3025850929940455,0.18181818181818182,0.18181818181818182,1.637196571593179,0.575287315395155,0.6986950298292122,0.00909090909090909,-0.2436740349762705,0.12957018613815308,0.37324422111442357,0.5449372594592742,0.18224261996620608,0.28521445442190896,0.9654095400733403,use_case_6,UC6 ratio=0.1,temperature_plus_prior
1,RF,raw,False,100,10,-2.3025850929940455,0.9,0.9473684210526315,0.28830092419540176,0.08067482954545455,0.061386363636363656,0.5363636363636364,-0.5009965329748219,0.12957018613815308,0.630566719112975,0.9320605092632985,0.09819289772727272,0.09361363636363638,,use_case_6,UC6 ratio=0.1,raw_no_prior
1,RF,raw,True,100,10,-2.3025850929940455,0.7454545454545455,0.8461538461538461,0.4687641548416837,0.1666177490487406,0.210994210621222,0.4,0.05417213221031292,0.12957018613815308,0.07539805392784016,0.9320605092632985,0.09819289772727272,0.09361363636363638,,use_case_6,UC6 ratio=0.1,raw_plus_prior
1,RF,platt,True,100,10,-2.3025850929940455,0.4909090909090909,0.6111111111111112,0.6535655277513027,0.2323776349170053,0.3900077694915188,0.0,0.11176501062846744,0.12957018613815308,0.017805175509685633,0.9320605092632985,0.09819289772727272,0.09361363636363638,,use_case_6,UC6 ratio=0.1,platt_plus_prior
1,RF,isotonic,True,100,10,-2.3025850929940455,0.5818181818181818,0.7051282051282052,0.6337032532067586,0.22396215428391011,0.3621396147711936,0.0,0.11628638147728176,0.12957018613815308,0.013283804660871312,0.9320605092632985,0.09819289772727272,0.09361363636363638,,use_case_6,UC6 ratio=0.1,isotonic_plus_prior
1,RF,temperature,True,100,10,-2.3025850929940455,0.4909090909090909,0.6111111111111112,0.9419273067151781,0.34348196254583463,0.4375340792736085,0.0,0.09577299096295344,0.12957018613815308,0.033797195175199635,0.9320605092632985,0.09819289772727272,0.09361363636363638,3.5738043438052265,use_case_6,UC6 ratio=0.1,temperature_plus_prior
